timestamp,flow:200
1604073258000,0.735136
1604073268800,0.732393
1604073279600,0.743365
1604073290400,0.735136
1604073301200,0.718677
1604073308400,0.718677
1604073330000,0.732393
1604073333600,0.726907
1604073340800,0.628157
1604073348000,0
1604073358800,0
1604073369600,0
1604073380400,0
1604073387600,0
1604073398400,0
1604073409200,0
1604073420000,0
1604073430800,0
1604073438000,0
1604073448800,0
1604073459600,0
1604073470400,0
1604073477600,0
1604073488400,0
1604073499200,0
1604073510000,0
1604073520800,0
1604073528000,0
1604073538800,0
1604073549600,0
1604073560400,0
1604073567600,0
1604073578400,0
1604073589200,0
1604073600000,0
1604073610800,0
1604073618000,0
1604073628800,0
1604073639600,0
1604073650400,0
1604073661200,0
1604073668400,0
1604073679200,0
1604073690000,0
1604073700800,0
1604073708000,0
1604073718800,0
1604073736800,0
1604073747600,0
1604073751200,0
1604073758400,0
1604073769200,0
1604073780000,0
1604073790800,0
1604073798000,0
1604073808800,0
1604073823200,0
1604073830400,0
1604073841200,0
1604073848400,0
1604073859200,0
1604073870000,0
1604073880800,0
1604073888000,0
1604073898800,0
1604073913200,0
1604073920400,0
1604073931200,0
1604073938400,0
1604073949200,0
1604073960000,0
1604073970800,0.523921
1604073981600,1.505931
1604073988800,1.35232
1604073999600,0.002743
1604074010400,0
1604074021200,0
1604074028400,0.702219
1604074039200,1.497702
1604074050000,1.500445
1604074060800,1.505931
1604074068000,1.190481
1604074078800,0
1604074089600,0
1604074100400,0
1604074107600,0
1604074118400,0
1604074129200,0
1604074140000,0
1604074150800,0
1604074158000,0
1604074168800,0
1604074179600,0
1604074190400,0
1604074201200,0
1604074208400,0
1604074226400,0
1604074230000,0
1604074240800,0
1604074248000,0
1604074258800,0
1604074269600,0
1604074280400,0
1604074291200,0
1604074298400,0
1604074309200,0
1604074320000,0
1604074330800,0
1604074338000,0
1604074348800,0
1604074359600,0
1604074370400,0
1604074377600,0
1604074388400,0
1604074399200,0
1604074410000,0
1604074420800,0
1604074428000,0
1604074438800,0
1604074449600,0
1604074460400,0
1604074467600,0
1604074478400,0
1604074489200,0
1604074500000,0
1604074510800,0
1604074518000,0
1604074528800,0
1604074539600,0
1604074550400,0
1604074561200,0
1604074579200,0
1604074582800,0
1604074590000,0
1604074600800,0
1604074608000,0
1604074618800,0
1604074629600,0
1604074640400,0
1604074651200,0
1604074658400,0
1604074669200,0
1604074680000,0
1604074690800,0
1604074698000,0
1604074708800,0
1604074719600,0
1604074730400,0
1604074737600,0
1604074748400,0
1604074759200,0
1604074770000,0
1604074780800,0
1604074788000,0
1604074798800,0
1604074809600,0
1604074820400,0
1604074827600,0
1604074838400,0
1604074849200,0
1604074860000,0
1604074870800,0
1604074878000,0
1604074888800,0
1604074899600,0
1604074910400,0
1604074917600,0
1604074928400,0
1604074939200,0
1604074950000,0
1604074960800,0
1604074968000,0
1604074978800,0
1604074989600,0
1604075000400,0.329165
1604075011200,0.34288
1604075018400,0
1604075029200,0.56781
1604075040000,0.880517
1604075050800,0.905204
1604075058000,0.499234
1604075068800,0
1604075079600,0
1604075090400,0.071319
